date,month,inflation_yoy_ma,inflation_yoy (food + home + oil + silver/gold),rentindex,rent,rent is based on https://www.apartmentguide.com/blog/apartment-guide-annual-rent-report/#national-trends applied to the rent index,minwage,us10y,mb,mb_per_capita,m1,m2,m3,us_population,us_gdp_per_capita,gdp,population,income,inflation,life,<-- Cost of Living US est.,nomadlist,remoteok,makebook,levelsio,coffee,copper,lumber,oil,gold,silver,home,food,bigmac,cpi,food_and_home,spx_live,spx,btc,eth,"_live vs non live is because sometimes GOOGLEFINANCE historical data goes #N/A and dies, so I cached it a bit_",nasdaq_live,nasdaq,tsla_live,tsla,dji,asia,china,singapore
2015-03-01,2015-03,#REF!,#REF!,283.06,"1,523.56",,7.25,1.94,"4,030,600,000,000","12,587","2,987,500,000,000","11,892,900,000,000","11,869,400,000,000",320215000,57395.19698,"18,378,803,000,000",7339000000,56516,-10.8659176,"45,827",,"58,454",155,,"58,610",1.329,2.74,278.2,47.6,"1,178.63",16.24,"$205,806.77",95.6,4.79,235.976,155.8663081,2117.39,2067.89,254.283005,#N/A,,5008.1,5008.1,39.47,39.47,17776.12,64.09,604.8396766,2531.401423
2015-04-01,2015-04,#REF!,#REF!,283.79,"1,527.49",,7.25,2.05,"4,059,400,000,000","12,670","2,994,400,000,000","11,925,900,000,000","11,916,600,000,000",320390000,57363.84719,"18,378,803,000,000",7339000000,56516,-8.87622533,"46,977",,"71,243",163,,"71,406",1.3727,2.8865,254.3,59.63,"1,198.93",16.34,"$207,940.48",94.7,4.79,236.222,157.4808267,2059.69,2085.51,244.223007,#N/A,,4880.23,4880.23,37.52,37.52,17840.52,64.62,717.5315639,2539.866059
2015-05-01,2015-05,#REF!,#REF!,284.56,"1,531.65",,7.25,2.12,"3,949,400,000,000","12,320","2,994,800,000,000","11,980,500,000,000","11,949,300,000,000",320574000,57330.92203,"18,378,803,000,000",7339000000,56516,-8.849279044,"47,269",,"85,324",165,,"85,489",1.2615,2.728,274.1,60.3,"1,198.63",16.83,"$211,006.48",95,4.79,237.001,159.8019892,2108.29,2107.39,235.938995,#N/A,,5005.39,5005.39,45.21,45.21,18010.68,68.51,744.8889137,2562.444072
2015-06-01,2015-06,#REF!,#REF!,285.48,"1,536.59",,7.25,2.35,"3,919,600,000,000","12,219","3,047,200,000,000","12,042,200,000,000","11,994,600,000,000",320769000,57296.06976,"18,378,803,000,000",7339000000,56516,-9.072831621,"47,387",,"106,121",166,,"106,288",1.3205,2.6167,285.9,59.47,"1,181.50",16.08,"$212,938.35",94.5,4.79,237.657,161.2640196,2111.73,2063.11,230.233002,#N/A,,5082.93,5082.93,49.89,49.89,17619.51,66.11,690.0100346,2458.682313
2015-07-01,2015-07,#REF!,#REF!,286.44,"1,541.75",,7.25,2.20,"3,961,200,000,000","12,341","3,033,500,000,000","12,070,800,000,000","12,046,600,000,000",320982000,57258.04874,"18,378,803,000,000",7339000000,56516,-9.897423837,"46,387",,"124,826",188,,"125,014",1.2525,2.3635,252.1,47.12,"1,128.31",15.05,"$213,774.53",93.8,4.79,238.034,161.8964707,2077.42,2103.84,263.345001,#N/A,,5013.12,5013.12,53.83,53.83,17689.86,63.29,590.9516883,2376.72897
2015-08-01,2015-08,#REF!,#REF!,287.32,"1,546.51",,7.25,2.21,"3,984,000,000,000","12,403","3,018,500,000,000","12,140,900,000,000","12,097,600,000,000",321205000,57218.29673,"18,378,803,000,000",7339000000,56516,-9.483694015,"46,214",,"139,680","1,013",,"140,694",1.2355,2.3376,224.92,49.2,"1,117.93",14.94,"$213,130.58",89.6,4.79,238.033,161.4058268,2098.04,1972.18,284.686005,#N/A,,5115.38,5115.38,52,52,16528.03,58.35,502.6248803,2128.087868
2015-09-01,2015-09,#REF!,#REF!,288.39,"1,552.24",,7.25,2.06,"4,028,500,000,000","12,533","3,053,200,000,000","12,171,300,000,000","12,153,100,000,000",321428000,57178.59987,"18,378,803,000,000",7339000000,56516,-8.817555046,"45,882",,"152,557","1,269","2,340","156,165",1.2135,2.341,229.2,45.09,"1,124.77",14.75,"$213,159.41",89,4.79,237.498,161.4271966,1913.85,1920.03,230.255997,1.35,,4636.1,4636.1,47.73,47.73,16284.7,51.62,480.4802553,1979.031187
2015-10-01,2015-10,#REF!,#REF!,289.24,"1,556.82",,7.25,2.16,"4,060,500,000,000","12,624","3,023,100,000,000","12,230,200,000,000","12,185,000,000,000",321641000,57140.73455,"18,378,803,000,000",7339000000,56516,-6.635258948,"46,170",,"166,262","1,626","2,010","169,898",1.2095,2.3175,251.94,46.59,"1,159.25",15.81,"$213,053.69",90.4,4.79,237.733,161.3482273,1923.82,2079.36,236.003998,0.73,,4627.08,4627.08,47.98,47.98,17663.54,53.01,535.3241094,2106.484865
2015-11-01,2015-11,#REF!,#REF!,289.95,"1,560.68",,7.25,2.21,"4,006,700,000,000","12,450","3,084,400,000,000","12,293,600,000,000","12,274,200,000,000",321834000,57106.46793,"18,378,803,000,000",7339000000,56516,-5.440027539,"45,601",,"180,494","1,892","1,410","183,796",1.191,2.0457,245.8,41.65,"1,086.44",14.45,"$213,486.20",87.7,4.79,238.017,161.6735897,2104.05,2080.41,315.005005,0.92,,5127.15,5127.15,42.76,42.76,17719.92,57.24,539.6089994,2039.826543
2015-12-01,2015-12,#REF!,#REF!,290.72,"1,564.83",,7.25,2.27,"3,835,800,000,000","11,912","3,099,900,000,000","12,368,600,000,000","12,330,100,000,000",322020000,57073.48301,"18,378,803,000,000",7339000000,56516,-3.441799832,"45,230",,"192,600","2,371",960,"195,931",1.267,2.1331,256.4,37.04,"1,075.74",14.13,"$213,111.35",87.1,4.79,237.761,161.3893773,2102.63,2043.94,377.414001,0.88,,5156.31,5156.31,47.44,47.44,17425.03,56.04,546.0674514,2043.763308
2016-01-01,2016-01,#REF!,#REF!,291.70,"1,570.08",,7.25,1.94,"3,792,700,000,000","11,771","3,093,300,000,000","12,504,700,000,000","12,458,000,000,000",322196000,59071.43478,"19,032,580,000,000",7424000000,59039,-2.709530657,"44,768",,"201,429","3,571","2,190","207,190",1.1635,2.067,240.4,33.62,"1,097.91",14.11,"$213,044.08",84.9,5.04,237.652,161.3367892,#N/A,1940.24,430.721008,0.93,,#N/A,#N/A,#N/A,#N/A,16466.3,#N/A,414.3357748,1852.426287
2016-02-01,2016-02,#REF!,#REF!,292.62,"1,575.02",,7.25,1.74,"3,872,500,000,000","12,013","3,165,800,000,000","12,568,800,000,000","12,534,300,000,000",322353000,59042.66441,"19,032,580,000,000",7424000000,59039,-2.315707644,"44,975",,"205,330","4,933","1,080","211,343",1.1457,2.1317,253.36,33.75,"1,199.50",15.17,"$213,793.76",86,5.04,237.336,161.9051231,1939.38,1932.23,369.350006,2.32,,4620.37,4620.37,39.39,39.39,16516.5,49.3,411.6102249,1872.351333
2016-03-01,2016-03,#REF!,#REF!,293.47,"1,579.62",,7.25,1.78,"3,898,400,000,000","12,088","3,181,000,000,000","12,654,700,000,000","12,597,900,000,000",322513000,59013.3731,"19,032,580,000,000",7424000000,59039,0.07035025125,"45,859",,"207,173","7,344",750,"215,267",1.2745,2.183,310.7,38.34,"1,245.14",15.47,"$217,494.11",87.4,5.04,238.08,164.7073157,1978.35,2059.74,437.916992,6.32,,4689.6,4689.6,37.27,37.27,17685.09,50.85,465.3545022,2022.698003
2016-04-01,2016-04,#REF!,#REF!,294.40,"1,584.60",,7.25,1.83,"3,872,900,000,000","12,002","3,203,500,000,000","12,729,100,000,000","12,687,200,000,000",322685000,58981.91735,"19,032,580,000,000",7424000000,59039,-0.2933000739,"46,839",,"208,892","11,642","1,380","221,913",1.2137,2.2826,303.36,45.92,"1,242.26",16.36,"$219,858.49",89.2,5.04,238.992,166.4984935,2072.78,2065.3,416.76001,11.40,,4914.54,4914.54,47.52,47.52,17773.64,54.31,454.5616573,2105.727692
2016-05-01,2016-05,#REF!,#REF!,295.37,"1,589.84",,7.25,1.84,"3,836,500,000,000","11,883","3,218,700,000,000","12,770,200,000,000","12,756,000,000,000",322867000,58948.66927,"19,032,580,000,000",7424000000,59039,0.4386562913,"47,477",,"209,561","14,270","2,170","226,001",1.2155,2.0955,303.4,49.1,"1,260.95",16.95,"$222,549.65",90.6,5.04,239.557,168.536738,2081.43,2096.96,448.484009,8.78,,4817.59,4817.59,48.36,48.36,17787.2,54.07,443.7077037,2076.866865
2016-06-01,2016-06,#REF!,#REF!,296.31,"1,594.88",,7.25,1.49,"3,825,500,000,000","11,841","3,247,800,000,000","12,857,500,000,000","12,823,600,000,000",323061000,58913.27025,"19,032,580,000,000",7424000000,59039,1.333290906,"48,018",,"200,385","18,850","1,110","220,345",1.4534,2.1953,306.94,48.33,"1,276.40",17.29,"$224,741.03",93.8,5.04,240.222,170.1980161,2099.33,2098.86,531.106995,14.11,,4952.25,4952.25,43.91,43.91,17929.99,53.19,442.0833981,2062.395812
2016-07-01,2016-07,#REF!,#REF!,297.19,"1,599.65",,7.25,1.46,"3,772,500,000,000","11,670","3,253,900,000,000","12,916,200,000,000","12,882,300,000,000",323265000,58876.09237,"19,032,580,000,000",7424000000,59039,2.448623877,"47,523",,"194,797","22,672","1,020","218,489",1.462,2.2215,318.4,41.6,"1,336.66",19.99,"$225,711.77",93,5.04,240.101,170.9322522,2102.95,2173.6,672.515015,12.44,,4862.57,4862.57,43.3,43.3,18432.24,55.12,448.5395032,2129.546159
2016-08-01,2016-08,#REF!,#REF!,298.03,"1,604.15",,7.25,1.58,"3,816,700,000,000","11,799","3,323,700,000,000","13,002,000,000,000","12,969,700,000,000",323473000,58838.23379,"19,032,580,000,000",7424000000,59039,3.922968577,"48,026",,"188,562","25,585","1,860","216,007",1.4682,2.0759,317.82,44.7,"1,340.17",19.59,"$225,654.10",95.3,5.04,240.545,170.8903376,2170.84,2170.95,624.60199,11.89,,5184.2,5184.2,46,46,18400.88,57.67,461.8733138,2101.641419
2016-09-01,2016-09,#REF!,#REF!,299.04,"1,609.57",,7.25,1.60,"3,735,900,000,000","11,542","3,322,300,000,000","13,057,400,000,000","13,030,800,000,000",323680000,58800.60554,"19,032,580,000,000",7424000000,59039,5.684728614,"48,490",,"184,309","29,454","1,260","215,023",1.5155,2.2105,336.4,48.24,"1,326.61",19.36,"$225,817.49",96.1,5.04,241.176,171.014628,2170.86,2168.27,575.546021,11.67,,5227.21,5227.21,40.15,40.15,18308.15,59.04,450.5672158,2106.512339
2016-10-01,2016-10,#REF!,#REF!,300.22,"1,615.92",,7.25,1.84,"3,572,100,000,000","11,029","3,328,700,000,000","13,141,600,000,000","13,099,400,000,000",323876000,58765.02118,"19,032,580,000,000",7424000000,59039,5.041876697,"48,497",,"179,627","31,425","1,620","212,672",1.6415,2.205,307,46.86,"1,266.55",17.66,"$225,779.05",95.9,5.04,241.741,170.9853779,2161.2,2126.15,609.929016,13.20,,5300.87,5300.87,42.74,42.74,18142.42,60.84,457.0714217,2064.922005
2016-11-01,2016-11,#REF!,#REF!,301.22,"1,621.34",,7.25,2.37,"3,629,800,000,000","11,201","3,360,500,000,000","13,203,100,000,000","13,169,700,000,000",324052000,58733.10456,"19,032,580,000,000",7424000000,59039,6.857605873,"48,728",,"171,211","33,068","1,140","205,419",1.4998,2.6247,329.8,49.44,"1,238.35",17.41,"$226,211.56",95.8,5.04,242.026,171.3127085,2111.72,2198.81,701.336975,10.96,,5153.58,5153.58,38.16,38.16,19123.58,58.78,471.2029202,2087.797459
2016-12-01,2016-12,#REF!,#REF!,302.27,"1,626.98",,7.25,2.45,"3,531,600,000,000","10,893","3,345,900,000,000","13,216,700,000,000","13,198,900,000,000",324216000,58703.39527,"19,032,580,000,000",7424000000,59039,8.412529406,"49,035",,"165,237","36,362",480,"202,079",1.3705,2.5039,326.84,53.72,"1,157.36",16.43,"$226,288.45",95.1,5.04,242.637,171.3703837,2191.08,2238.83,746.046021,8.60,,5251.11,5251.11,36.38,36.38,19762.6,56.86,446.96407,2008.869185
2017-01-01,2017-01,#REF!,#REF!,303.17,"1,631.83",,7.25,2.45,"3,595,500,000,000","11,085","3,399,700,000,000","13,303,000,000,000","13,275,400,000,000",324362000,61468.24536,"19,937,963,000,000",7509000000,61136,9.976914804,"49,234",,"155,675","38,832",630,"195,137",1.4955,2.7275,330,52.81,"1,192.10",16.9,"$225,384.99",97.7,5.3,243.62,170.6884405,#N/A,2278.87,963.65802,7.98,,#N/A,#N/A,#N/A,#N/A,19864.09,#N/A,459.1342338,2105.890305
2017-02-01,2017-02,#REF!,#REF!,304.08,"1,636.70",,7.25,2.36,"3,746,400,000,000","11,545","3,420,900,000,000","13,389,100,000,000","13,341,100,000,000",324494000,61443.24086,"19,937,963,000,000",7509000000,61136,10.12045375,"49,526",,"155,549","46,707",900,"203,156",1.4222,2.712,376.32,54.01,"1,234.20",17.93,"$227,307.25",98.1,5.3,243.872,172.1438774,2279.55,2363.64,970.940979,10.74,,5642.65,5642.65,49.85,49.85,20812.24,59.09,471.8601589,2196.676374
2017-03-01,2017-03,#REF!,#REF!,304.89,"1,641.05",,7.25,2.40,"3,856,300,000,000","11,879","3,445,800,000,000","13,445,400,000,000","13,411,400,000,000",324632000,61417.12154,"19,937,963,000,000",7509000000,61136,7.675656282,"49,379",,"163,016","49,877","1,410","214,303",1.393,2.6525,381.4,50.6,"1,231.42",17.63,"$230,921.09",96.2,5.3,243.766,174.8780847,2395.96,2362.72,1180.040039,15.85,,5904.03,5904.03,50,50,20663.22,61.2,467.7768975,2257.598539
2017-04-01,2017-04,#REF!,#REF!,305.69,"1,645.40",,7.25,2.29,"3,821,700,000,000","11,767","3,446,200,000,000","13,506,000,000,000","13,476,800,000,000",324783000,61388.56714,"19,937,963,000,000",7509000000,61136,5.520299819,"49,424",,"172,240","54,262",830,"227,332",1.3293,2.6053,384.84,49.33,"1,266.88",18.03,"$234,044.77",95.1,5.3,244.274,177.2418506,2358.84,2384.2,1071.709961,50.03,,5894.68,5894.68,59.7,59.7,20940.51,63.4,456.3969856,2273.694384
2017-05-01,2017-05,#REF!,#REF!,306.71,"1,650.87",,7.25,2.21,"3,774,400,000,000","11,616","3,525,200,000,000","13,567,700,000,000","13,530,500,000,000",324944000,61358.15094,"19,937,963,000,000",7509000000,61136,4.83682134,"49,773",,"178,448","58,318",780,"237,546",1.2935,2.58,345.1,48.32,"1,246.04",16.75,"$236,755.15",97.4,5.3,244.069,179.2953259,2388.33,2411.8,1348.300049,79.32,,6091.6,6091.6,64.57,64.57,21008.65,64.42,454.6778144,2298.549027
2017-06-01,2017-06,#REF!,#REF!,307.68,"1,656.10",,7.25,2.31,"3,762,800,000,000","11,574","3,553,000,000,000","13,595,300,000,000","13,558,200,000,000",325117000,61325.50128,"19,937,963,000,000",7509000000,61136,3.702643336,"49,796",,"189,320","61,699","1,440","252,459",1.2537,2.7086,358.06,46.04,"1,260.26",16.93,"$238,437.13",98,5.3,244.218,180.5690243,2430.06,2423.41,2288.330078,230.89,,6246.83,6246.83,68.07,68.07,21349.63,67.38,470.4647749,2332.283639
2017-07-01,2017-07,#REF!,#REF!,308.47,"1,660.36",,7.25,2.30,"3,795,400,000,000","11,668","3,567,400,000,000","13,655,000,000,000","13,618,200,000,000",325296000,61291.75582,"19,937,963,000,000",7509000000,61136,6.313081362,"50,523",,"197,392","65,859","1,740","264,991",1.3925,2.8915,378.3,50.17,"1,236.84",16.15,"$239,503.98",100.2,5.3,244.28,181.3782859,2429.01,2470.3,2492.600098,293.35,,6110.06,6110.06,70.52,70.52,21891.12,67.63,485.6911823,2419.532233
2017-08-01,2017-08,#REF!,#REF!,309.57,"1,666.24",,7.25,2.12,"3,910,000,000,000","12,013","3,597,700,000,000","13,716,100,000,000","13,673,800,000,000",325476000,61257.85926,"19,937,963,000,000",7509000000,61136,4.680912722,"50,275",,"207,494","68,653","2,250","278,397",1.2911,3.0946,374.58,47.23,"1,283.04",16.95,"$240,234.44",99.3,5.3,245.205,181.9305565,2476.35,2471.65,2871.300049,204.69,,6362.94,6362.94,63.91,63.91,21948.1,71.25,509.5458563,2417.624878
2017-09-01,2017-09,#REF!,#REF!,310.35,"1,670.44",,7.25,2.33,"3,874,500,000,000","11,898","3,568,400,000,000","13,739,500,000,000","13,716,400,000,000",325653000,61224.56418,"19,937,963,000,000",7509000000,61136,4.599893968,"50,720",,"217,463","73,246",750,"291,459",1.2805,2.955,402.2,51.67,"1,314.07",17.43,"$239,955.72",99.9,5.3,246.551,181.7200221,2476.55,2519.36,4701.759766,383.47,,6435.33,6435.33,71.08,71.08,22405.09,72.43,502.4687271,2374.931493
2017-10-01,2017-10,#REF!,#REF!,311.33,"1,675.74",,7.25,2.38,"3,829,900,000,000","11,755","3,598,900,000,000","13,792,200,000,000","13,768,900,000,000",325820000,61193.18335,"19,937,963,000,000",7509000000,61136,4.980978276,"50,913",,"228,872","76,746",690,"306,309",1.251,3.101,446.88,54.38,"1,279.51",16.94,"$239,965.33",98.9,5.3,246.657,181.7265398,2529.12,2575.26,4341.049805,301.55,,6516.72,6516.72,68.31,68.31,23377.24,72.48,510.8608576,2485.877116
2017-11-01,2017-11,#REF!,#REF!,312.31,"1,681.02",,7.25,2.42,"3,907,700,000,000","11,988","3,641,900,000,000","13,828,400,000,000","13,794,000,000,000",325968000,61165.39967,"19,937,963,000,000",7509000000,61136,5.279311016,"51,301",,"238,856","82,162",630,"321,648",1.2806,3.0442,427.7,57.4,"1,281.90",16.98,"$240,763.07",98.9,5.3,247.378,182.330422,2579.36,2647.58,6440.970215,305.76,,6716.53,6716.53,64.22,64.22,24272.35,75.96,501.9734723,2521.138577
2017-12-01,2017-12,#REF!,#REF!,313.47,"1,687.26",,7.25,2.40,"3,851,000,000,000","11,809","3,595,600,000,000","13,843,900,000,000","13,835,700,000,000",326100000,61140.64091,"19,937,963,000,000",7509000000,61136,4.800844971,"51,389",,"246,490","94,886",900,"342,277",1.262,3.2963,443.12,60.42,"1,264.45",16.17,"$240,455.50",96.4,5.3,247.736,182.0957017,2642.22,2673.61,10198.59961,445.21,,6847.59,6847.59,61.31,61.31,24719.22,75.13,508.3487336,2523.503327
2018-01-01,2018-01,#REF!,#REF!,314.53,"1,692.94",,7.25,2.72,"3,824,800,000,000","11,725","3,636,700,000,000","13,881,900,000,000","13,858,400,000,000",326216000,64098.18341,"20,909,853,000,000",7592000000,63179,5.399249002,"51,893",,"252,128","106,964","1,770","360,862",1.2185,3.1955,470.9,64.73,"1,331.30",17.13,"$241,474.30",96.7,5.51,248.721,182.8671516,#N/A,2823.81,14112.2002,755.76,,#N/A,#N/A,#N/A,#N/A,26149.39,#N/A,550.6677819,2643.618882
2018-02-01,2018-02,#REF!,#REF!,315.18,"1,696.48",,7.25,2.87,"3,855,100,000,000","11,814","3,624,500,000,000","13,926,400,000,000","13,892,800,000,000",326323000,64077.16588,"20,909,853,000,000",7592000000,63179,4.909349847,"51,958",,"263,506","117,744","14,900","396,151",1.2181,3.1275,504.68,61.64,"1,330.73",16.58,"$244,117.41",97.8,5.51,249.3,184.8687956,2821.98,2713.83,10237.29981,"1,119.37",,7385.86,7385.86,69.85,69.85,25029.2,80.6,516.0001334,2682.295523
2018-03-01,2018-03,#REF!,#REF!,315.92,"1,700.42",,7.25,2.74,"3,800,600,000,000","11,643","3,657,900,000,000","13,982,400,000,000","13,952,700,000,000",326437000,64054.78852,"20,909,853,000,000",7592000000,63179,6.434345368,"52,556",,"276,534","126,070","44,750","447,353",1.1815,3.0255,515.7,64.94,"1,324.66",16.47,"$246,847.02",99,5.51,249.517,186.9359951,2677.67,2640.87,10385,856.01,,7180.56,7180.56,66.19,66.19,24103.11,76.61,504.152495,2587.538001
2018-04-01,2018-04,#REF!,#REF!,316.97,"1,706.10",,7.25,2.95,"3,727,100,000,000","11,413","3,669,800,000,000","14,017,800,000,000","13,989,200,000,000",326563000,64030.07383,"20,909,853,000,000",7592000000,63179,7.362611604,"53,063",,"287,575","130,589","54,540","472,704",1.2237,3.0697,565.12,68.57,"1,334.76",16.65,"$249,028.78",98.5,5.51,250.275,188.58719,2581.88,2648.05,7003.060059,397.25,,6870.12,6870.12,50.5,50.5,24163.15,76.08,486.3854459,2758.935547
2018-05-01,2018-05,#REF!,#REF!,317.80,"1,710.55",,7.25,2.83,"3,674,800,000,000","11,248","3,664,500,000,000","14,097,400,000,000","14,054,900,000,000",326699000,64003.41905,"20,909,853,000,000",7592000000,63179,6.909956793,"53,213",,"299,695","141,495","61,850","503,040",1.237,3.065,597.1,67.04,"1,303.45",16.49,"$251,941.01",98.6,5.51,250.786,190.7917985,2654.8,2705.27,9251.469727,670.46,,7130.7,7130.7,59.98,59.98,24415.84,76.09,482.3120137,2586.270363
2018-06-01,2018-06,#REF!,#REF!,318.63,"1,715.06",,7.25,2.85,"3,650,500,000,000","11,169","3,655,500,000,000","14,146,500,000,000","14,120,000,000,000",326847000,63974.43758,"20,909,853,000,000",7592000000,63179,8.01381031,"53,787",,"311,235","147,389","64,880","523,504",1.1438,2.963,555.86,74.15,"1,281.57",16.54,"$253,574.93",96.9,5.51,251.152,192.0273749,2734.62,2718.37,7500.700195,578.67,,7554.33,7554.33,58.36,58.36,24271.41,76.87,429.6440499,2442.026121
2018-07-01,2018-07,#REF!,#REF!,319.60,"1,720.28",,7.25,2.96,"3,618,300,000,000","11,065","3,682,200,000,000","14,173,700,000,000","14,153,000,000,000",327005000,63943.52686,"20,909,853,000,000",7592000000,63179,5.447478617,"53,275",,"320,147","154,686","68,510","543,343",1.099,2.8315,455.4,68.76,"1,237.71",15.72,"$254,343.83",95,5.51,251.345,192.6079873,2726.71,2816.29,6411.680176,455.24,,7567.69,7567.69,67.01,67.01,25415.19,70.78,422.0744358,2436.766652
2018-08-01,2018-08,#REF!,#REF!,320.70,"1,726.17",,7.25,2.86,"3,584,500,000,000","10,956","3,695,500,000,000","14,241,800,000,000","14,197,000,000,000",327167000,63911.86458,"20,909,853,000,000",7592000000,63179,6.404925,"53,495",,"324,543","164,495","71,180","560,218",1.0106,2.6666,416.96,69.8,"1,201.71",14.99,"$254,785.95",95.9,5.51,251.735,192.9433496,2813.36,2901.52,7769.040039,433.87,,7707.29,7707.29,60.17,60.17,25964.82,72.4,398.2489583,2359.886506
2018-09-01,2018-09,#REF!,#REF!,321.60,"1,731.04",,7.25,3.05,"3,559,800,000,000","10,875","3,705,000,000,000","14,249,700,000,000","14,228,500,000,000",327328000,63880.42881,"20,909,853,000,000",7592000000,63179,5.797705565,"53,661",,"327,131","176,116","73,790","577,037",1.0245,2.805,344.4,73.25,"1,198.39",14.27,"$254,141.99",94.2,5.51,252.183,192.4545906,2896.72,2913.98,7044.810059,283.50,,8091.25,8091.25,57.79,57.79,26458.31,70.6,410.7970383,2381.668993
2018-10-01,2018-10,#REF!,#REF!,322.48,"1,735.75",,7.25,3.15,"3,520,900,000,000","10,752","3,729,400,000,000","14,262,200,000,000","14,235,400,000,000",327477000,63851.36361,"20,909,853,000,000",7592000000,63179,4.135276097,"53,018",,"334,139","192,288","76,040","602,467",1.127,2.659,311.1,65.31,"1,215.39",14.6,"$253,920.93",93.3,5.51,252.899,192.2865688,2924.59,2711.74,6619.850098,233.22,,8037.3,8037.3,62.14,62.14,25115.76,70.46,373.6242882,2208.339781
2018-11-01,2018-11,#REF!,#REF!,323.65,"1,742.03",,7.25,3.01,"3,476,300,000,000","10,611","3,692,900,000,000","14,270,700,000,000","14,245,400,000,000",327607000,63826.02631,"20,909,853,000,000",7592000000,63179,1.026625109,"51,828",,"340,005","199,096","84,580","623,681",1.0669,2.7827,323.9,50.93,"1,220.65",14.35,"$254,670.62",92.2,5.51,252.822,192.8532449,2740.37,2760.17,6318.140137,197.54,,7434.06,7434.06,68.86,68.86,25538.46,65.24,372.8569497,2250.266034
2018-12-01,2018-12,#REF!,#REF!,324.42,"1,746.22",,7.25,2.69,"3,400,700,000,000","10,377","3,744,800,000,000","14,426,500,000,000","14,351,700,000,000",327722000,63803.6293,"20,909,853,000,000",7592000000,63179,-0.1032869037,"51,336",,"333,365","204,605","86,979","624,948",1.0185,2.6304,336.1,45.41,"1,250.40",14.77,"$253,853.66",92.2,5.51,252.493,192.2348133,2790.37,2506.85,4024.464355,113.40,,7441.51,7441.51,71.7,71.7,23327.46,68.29,362.632429,2240.952791
2019-01-01,2019-01,#REF!,#REF!,325.36,"1,751.28",,7.25,2.63,"3,346,900,000,000","10,209","3,753,400,000,000","14,484,500,000,000","14,434,600,000,000",327824000,66338.62682,"21,747,394,000,000",7674000000,68703,0.6804282326,"52,246",,"332,070","223,460","91,627","647,157",1.059,2.7845,416.2,53.79,"1,291.75",15.62,"$254,497.61",93.2,5.58,252.441,192.7230348,2510.03,2704.1,3746.713379,133.42,,6665.94,6665.94,62.02,62.02,24999.67,63.09,384.8660351,2341.753802
2019-02-01,2019-02,#REF!,#REF!,326.30,"1,756.32",,7.25,2.73,"3,353,500,000,000","10,227","3,743,000,000,000","14,483,800,000,000","14,464,300,000,000",327921000,66319.00366,"21,747,394,000,000",7674000000,68703,1.527613302,"52,751",,"319,041","231,008","93,246","643,295",0.978,2.9484,390.24,57.22,"1,320.07",15.82,"$256,371.82",94,5.58,252.969,194.1424011,2706.53,2784.49,3460.547119,107.15,,7263.87,7263.87,62.44,62.44,25916,68.5,439.8549774,2387.195686
2019-03-01,2019-03,#REF!,#REF!,327.55,"1,763.07",,7.25,2.41,"3,381,500,000,000","10,309","3,728,300,000,000","14,533,300,000,000","14,511,800,000,000",328025000,66297.97729,"21,747,394,000,000",7674000000,68703,1.19071714,"53,182",,"311,080","246,232","65,285","622,597",0.945,2.936,360.2,60.14,"1,300.90",15.3,"$259,139.87",93.1,5.58,254.147,196.2371097,2803.69,2834.4,3853.75708,136.84,,7595.35,7595.35,58.96,58.96,25928.68,69.48,460.5445858,2377.797782
